Pair ID,Species,Strain,StrainType,Generation,LOC,F_ID,M_ID,Npup,N_M,N_F,BirthDate,Wean Date,Parity,IBI,PrevLitterSize,Notes
B306,PECA,IS,STOCK,NA,UCD,B306,,1,1,0,12/27/19,,1,,NA,
B306,PECA,IS,STOCK,NA,UCD,B306,,3,2,1,1/29/20,,2,33,1,
B307,PECA,IS,STOCK,NA,UCD,B307,,2,1,1,12/30/19,,1,,NA,
B307,PECA,IS,STOCK,NA,UCD,B307,,3,2,1,2/2/20,,2,34,2,
B308,PECA,IS,STOCK,NA,UCD,B308,,1,0,1,2/19/20,,1,,NA,
B310,PECA,IS,STOCK,NA,UCD,B310,,3,2,1,12/30/19,,1,,NA,
B311,PECA,IS,STOCK,NA,UCD,B311,,2,1,1,12/30/19,,1,,NA,
B311,PECA,IS,STOCK,NA,UCD,B311,,1,0,1,1/31/20,,2,32,2,
B312,PECA,IS,STOCK,NA,UCD,B312,,2,1,1,12/31/19,,1,,NA,
B312,PECA,IS,STOCK,NA,UCD,B312,,2,1,1,2/2/20,,2,33,2,
B313,PECA,IS,STOCK,NA,UCD,B313,,2,1,1,1/26/20,,1,,NA,
B314,PECA,IS,STOCK,NA,UCD,B314,,2,2,0,1/25/20,,1,,NA,
B315,PECA,IS,STOCK,NA,UCD,B315,,2,1,1,2/9/20,,1,,NA,
B317,PECA,IS,STOCK,NA,UCD,B317,,2,1,1,1/24/20,,1,,NA,
B318,PECA,IS,STOCK,NA,UCD,B318,,2,2,0,2/2/20,,1,,NA,
B51,PECA,IS,STOCK,NA,UCD,B51,,2,1,1,7/14/11,,1,,NA,
B54,PECA,IS,STOCK,NA,UCD,B54,,2,0,2,8/8/11,,1,,NA,
B54,PECA,IS,STOCK,NA,UCD,B54,,3,3,0,9/9/11,,2,32,2,
B54,PECA,IS,STOCK,NA,UCD,B54,,1,0,1,10/16/11,,3,37,3,
B54,PECA,IS,STOCK,NA,UCD,B54,,1,0,1,11/18/11,,4,33,1,
B54,PECA,IS,STOCK,NA,UCD,B54,,1,1,0,12/21/11,,5,33,1,
B54,PECA,IS,STOCK,NA,UCD,B54,,2,2,0,1/25/12,,6,35,1,
B54,PECA,IS,STOCK,NA,UCD,B54,,3,2,1,2/29/12,,7,35,2,
B54,PECA,IS,STOCK,NA,UCD,B54,,2,0,2,4/3/12,,8,34,3,
B54,PECA,IS,STOCK,NA,UCD,B54,,2,2,0,5/6/12,,9,33,2,
B54,PECA,IS,STOCK,NA,UCD,B54,,1,1,0,7/27/12,,10,82,2,
B54,PECA,IS,STOCK,NA,UCD,B54,,2,1,1,8/29/12,,11,33,1,
B54,PECA,IS,STOCK,NA,UCD,B54,,2,1,1,10/3/12,,12,35,2,
B54,PECA,IS,STOCK,NA,UCD,B54,,3,2,1,11/9/12,,13,37,2,
B54,PECA,IS,STOCK,NA,UCD,B54,,1,1,0,12/17/12,,14,38,3,
B54,PECA,IS,STOCK,NA,UCD,B54,,3,1,2,1/19/13,,15,33,1,
B54,PECA,IS,STOCK,NA,UCD,B54,,1,0,1,2/25/13,,16,37,3,
B56,PECA,IS,STOCK,NA,UCD,B56,,3,1,2,7/5/11,,1,,NA,
B57,PECA,IS,STOCK,NA,UCD,B57,,1,1,0,4/19/12,,1,,NA,
B57,PECA,IS,STOCK,NA,UCD,B57,,3,0,3,6/4/12,,2,46,1,
B62,PECA,IS,STOCK,NA,UCD,B62,,4,2,2,8/10/11,,1,,NA,
B62,PECA,IS,STOCK,NA,UCD,B62,,3,1,2,9/13/11,,2,34,4,
B62,PECA,IS,STOCK,NA,UCD,B62,,3,1,2,10/18/11,,3,35,3,
B62,PECA,IS,STOCK,NA,UCD,B62,,4,2,2,11/20/11,,4,33,3,
B62,PECA,IS,STOCK,NA,UCD,B62,,3,1,2,1/25/12,,5,66,4,
B62,PECA,IS,STOCK,NA,UCD,B62,,3,3,0,2/29/12,,6,35,3,
B62,PECA,IS,STOCK,NA,UCD,B62,,2,0,2,4/16/12,,7,47,3,
B66,PECA,IS,STOCK,NA,UCD,B66,,1,0,1,8/9/11,,1,,NA,
B66,PECA,IS,STOCK,NA,UCD,B66,,1,0,1,9/14/11,,2,36,1,
B66,PECA,IS,STOCK,NA,UCD,B66,,1,0,1,10/16/11,,3,32,1,
B66,PECA,IS,STOCK,NA,UCD,B66,,2,1,1,11/18/11,,4,33,1,
B66,PECA,IS,STOCK,NA,UCD,B66,,1,1,0,12/24/11,,5,36,2,
B67,PECA,IS,STOCK,NA,UCD,B67,,1,1,0,7/13/11,,1,,NA,
B67,PECA,IS,STOCK,NA,UCD,B67,,2,0,2,8/16/11,,2,34,1,
B67,PECA,IS,STOCK,NA,UCD,B67,,3,0,3,9/20/11,,3,35,2,
B67,PECA,IS,STOCK,NA,UCD,B67,,3,1,2,10/21/11,,4,31,3,
B67,PECA,IS,STOCK,NA,UCD,B67,,1,1,0,12/27/11,,5,67,3,
B67,PECA,IS,STOCK,NA,UCD,B67,,2,0,2,2/22/12,,6,57,1,
B67,PECA,IS,STOCK,NA,UCD,B67,,1,0,1,3/27/12,,7,34,2,
B67,PECA,IS,STOCK,NA,UCD,B67,,2,0,2,4/25/12,,8,29,1,
B67,PECA,IS,STOCK,NA,UCD,B67,,2,1,1,9/25/12,,9,153,2,
B69,PECA,IS,STOCK,NA,UCD,B69,,2,2,0,7/14/11,,1,,NA,
B69,PECA,IS,STOCK,NA,UCD,B69,,1,1,0,12/29/11,,2,168,2,
B69,PECA,IS,STOCK,NA,UCD,B69,,1,0,1,2/2/12,,3,35,1,
B70,PECA,IS,STOCK,NA,UCD,B70,,3,1,2,6/23/11,,1,,NA,
B70,PECA,IS,STOCK,NA,UCD,B70,,3,2,1,8/18/11,,2,56,3,
B75,PECA,IS,STOCK,NA,UCD,B75,,2,0,2,10/30/10,,1,,NA,
B76,PECA,IS,STOCK,NA,UCD,B76,,3,2,1,7/14/11,,1,,NA,
B76,PECA,IS,STOCK,NA,UCD,B76,,2,1,1,8/16/11,,2,33,3,
B76,PECA,IS,STOCK,NA,UCD,B76,,4,1,3,9/19/11,,3,34,2,
B76,PECA,IS,STOCK,NA,UCD,B76,,2,0,2,10/29/11,,4,40,4,
B76,PECA,IS,STOCK,NA,UCD,B76,,3,1,2,12/1/11,,5,33,2,
B76,PECA,IS,STOCK,NA,UCD,B76,,2,1,1,1/11/12,,6,41,3,
B76,PECA,IS,STOCK,NA,UCD,B76,,3,1,2,2/8/12,,7,28,2,
B76,PECA,IS,STOCK,NA,UCD,B76,,2,0,2,3/15/12,,8,36,3,
B76,PECA,IS,STOCK,NA,UCD,B76,,2,0,2,4/22/12,,9,38,2,
B76,PECA,IS,STOCK,NA,UCD,B76,,4,3,1,5/22/12,,10,30,2,
B76,PECA,IS,STOCK,NA,UCD,B76,,3,2,1,7/18/12,,11,57,4,
B76,PECA,IS,STOCK,NA,UCD,B76,,1,0,1,8/22/12,,12,35,3,
B77,PECA,IS,STOCK,NA,UCD,B77,,1,1,0,6/23/11,,1,,NA,
B77,PECA,IS,STOCK,NA,UCD,B77,,2,0,2,8/27/11,,2,65,1,
B77,PECA,IS,STOCK,NA,UCD,B77,,3,2,1,9/30/11,,3,34,2,
B77,PECA,IS,STOCK,NA,UCD,B77,,2,2,0,11/4/11,,4,35,3,
B78,PECA,IS,STOCK,NA,UCD,B78,,1,1,0,6/24/11,,1,,NA,
B78,PECA,IS,STOCK,NA,UCD,B78,,3,2,1,7/30/11,,2,36,1,
B78,PECA,IS,STOCK,NA,UCD,B78,,2,0,2,9/4/11,,3,36,3,
B78,PECA,IS,STOCK,NA,UCD,B78,,3,1,2,10/10/11,,4,36,2,
B78,PECA,IS,STOCK,NA,UCD,B78,,2,1,1,3/11/12,,5,153,3,
B80,PECA,IS,STOCK,NA,UCD,B80,,3,1,2,7/14/11,,1,,NA,
B80,PECA,IS,STOCK,NA,UCD,B80,,3,0,3,9/4/11,,2,52,3,
B80,PECA,IS,STOCK,NA,UCD,B80,,2,1,1,1/18/12,,3,136,3,
B80,PECA,IS,STOCK,NA,UCD,B80,,2,1,1,3/11/12,,4,53,2,
B80,PECA,IS,STOCK,NA,UCD,B80,,2,0,2,6/4/12,,5,85,2,
B81,PECA,IS,STOCK,NA,UCD,B81,,2,2,0,6/23/11,,1,,NA,
B81,PECA,IS,STOCK,NA,UCD,B81,,3,0,3,7/30/11,,2,37,2,
B82,PECA,IS,STOCK,NA,UCD,B82,,2,1,1,6/30/11,,1,,NA,
B82,PECA,IS,STOCK,NA,UCD,B82,,2,2,0,8/2/11,,3,33,2,
B83,PECA,IS,STOCK,NA,UCD,B83,,2,1,1,7/2/11,,1,,NA,
B83,PECA,IS,STOCK,NA,UCD,B83,,2,2,0,8/11/11,,2,40,2,
B83,PECA,IS,STOCK,NA,UCD,B83,,2,0,2,9/14/11,,3,34,2,
B83,PECA,IS,STOCK,NA,UCD,B83,,2,1,1,10/18/11,,4,34,2,
B83,PECA,IS,STOCK,NA,UCD,B83,,2,0,2,11/24/11,,5,37,2,
B83,PECA,IS,STOCK,NA,UCD,B83,,1,0,1,3/30/12,,6,127,2,
B84,PECA,IS,STOCK,NA,UCD,B84,,4,2,2,7/16/11,,1,,NA,
B84,PECA,IS,STOCK,NA,UCD,B84,,3,1,2,8/22/11,,2,37,4,
B84,PECA,IS,STOCK,NA,UCD,B84,,2,0,2,9/29/11,,3,38,3,
B84,PECA,IS,STOCK,NA,UCD,B84,,4,3,1,11/19/11,,4,51,2,
B84,PECA,IS,STOCK,NA,UCD,B84,,4,1,3,1/19/12,,5,61,4,
B86,PECA,IS,STOCK,NA,UCD,B86,,2,2,0,7/14/11,,1,,NA,
B86,PECA,IS,STOCK,NA,UCD,B86,,2,1,1,8/18/11,,2,35,2,
B86,PECA,IS,STOCK,NA,UCD,B86,,3,2,1,9/27/11,,3,40,2,
B86,PECA,IS,STOCK,NA,UCD,B86,,3,0,3,10/31/11,,4,34,3,
B86,PECA,IS,STOCK,NA,UCD,B86,,3,3,0,12/6/11,,5,36,3,
B86,PECA,IS,STOCK,NA,UCD,B86,,3,1,2,1/11/12,,6,36,3,
B86,PECA,IS,STOCK,NA,UCD,B86,,3,0,3,2/16/12,,7,36,3,
B87,PECA,IS,STOCK,NA,UCD,B87,,2,2,0,7/31/11,,1,,NA,
B87,PECA,IS,STOCK,NA,UCD,B87,,2,0,2,10/6/11,,2,67,2,
B87,PECA,IS,STOCK,NA,UCD,B87,,2,0,2,12/13/11,,3,68,2,
B87,PECA,IS,STOCK,NA,UCD,B87,,2,0,2,1/18/12,,4,36,2,
B87,PECA,IS,STOCK,NA,UCD,B87,,3,0,3,2/22/12,,5,35,2,
B87,PECA,IS,STOCK,NA,UCD,B87,,2,1,1,3/29/12,,6,36,3,
B87,PECA,IS,STOCK,NA,UCD,B87,,2,1,1,5/1/12,,7,33,2,
B87,PECA,IS,STOCK,NA,UCD,B87,,3,1,2,7/7/12,,8,67,2,
B87,PECA,IS,STOCK,NA,UCD,B87,,1,0,1,9/17/12,,9,72,3,
B88,PECA,IS,STOCK,NA,UCD,B88,,2,1,1,7/24/11,,1,,NA,
B88,PECA,IS,STOCK,NA,UCD,B88,,4,2,2,9/26/11,,2,64,2,
B88,PECA,IS,STOCK,NA,UCD,B88,,3,2,1,10/31/11,,3,35,4,
B88,PECA,IS,STOCK,NA,UCD,B88,,3,0,3,12/2/11,,4,32,3,
B88,PECA,IS,STOCK,NA,UCD,B88,,2,0,2,1/4/12,,5,33,3,
B88,PECA,IS,STOCK,NA,UCD,B88,,1,1,0,2/9/12,,6,36,2,
B88,PECA,IS,STOCK,NA,UCD,B88,,4,1,3,3/8/12,,7,28,1,
B88,PECA,IS,STOCK,NA,UCD,B88,,2,1,1,7/18/12,,8,132,4,
B88,PECA,IS,STOCK,NA,UCD,B88,,2,1,1,8/20/12,,9,33,2,
B88,PECA,IS,STOCK,NA,UCD,B88,,2,1,1,10/24/12,,10,65,2,
B88,PECA,IS,STOCK,NA,UCD,B88,,3,3,0,11/26/12,,11,33,2,
B88,PECA,IS,STOCK,NA,UCD,B88,,1,0,1,12/18/12,,12,22,3,
B90,PECA,IS,STOCK,NA,UCD,B90,,3,2,1,7/14/11,,1,,NA,
B90,PECA,IS,STOCK,NA,UCD,B90,,2,1,1,9/22/11,,2,70,3,
B90,PECA,IS,STOCK,NA,UCD,B90,,3,3,0,10/20/11,,3,28,2,
B90,PECA,IS,STOCK,NA,UCD,B90,,3,1,2,11/27/11,,4,38,3,
B90,PECA,IS,STOCK,NA,UCD,B90,,3,2,1,1/4/12,,5,38,3,
B90,PECA,IS,STOCK,NA,UCD,B90,,3,0,3,2/9/12,,6,36,3,
B90,PECA,IS,STOCK,NA,UCD,B90,,3,3,0,3/18/12,,7,38,3,
B90,PECA,IS,STOCK,NA,UCD,B90,,3,2,1,4/24/12,,8,37,3,
B90,PECA,IS,STOCK,NA,UCD,B90,,3,1,2,5/29/12,,9,35,3,
B90,PECA,IS,STOCK,NA,UCD,B90,,2,0,2,7/6/12,,10,38,3,
B90,PECA,IS,STOCK,NA,UCD,B90,,1,1,0,8/8/12,,11,33,2,
B90,PECA,IS,STOCK,NA,UCD,B90,,1,1,0,9/10/12,,12,33,1,
B90,PECA,IS,STOCK,NA,UCD,B90,,3,2,1,10/13/12,,13,33,1,
B90,PECA,IS,STOCK,NA,UCD,B90,,3,1,2,11/22/12,,14,40,3,
B90,PECA,IS,STOCK,NA,UCD,B90,,3,2,1,12/31/12,,15,39,3,
B90,PECA,IS,STOCK,NA,UCD,B90,,2,0,2,2/11/13,,16,42,3,
B90,PECA,IS,STOCK,NA,UCD,B90,,2,2,0,3/20/13,,17,37,2,
B90,PECA,IS,STOCK,NA,UCD,B90,,1,1,0,4/25/13,,18,36,2,
B90,PECA,IS,STOCK,NA,UCD,B90,,3,1,2,5/30/13,,19,35,1,
B90,PECA,IS,STOCK,NA,UCD,B90,,2,1,1,7/8/13,,20,39,3,
B90,PECA,IS,STOCK,NA,UCD,B90,,1,1,0,8/15/13,,21,38,2,
B90,PECA,IS,STOCK,NA,UCD,B90,,2,0,2,9/13/13,,22,29,1,
B90,PECA,IS,STOCK,NA,UCD,B90,,2,0,2,10/22/13,,23,39,2,
B91,PECA,IS,STOCK,NA,UCD,B91,,3,1,2,6/22/11,,1,,NA,
B91,PECA,IS,STOCK,NA,UCD,B91,,2,0,2,7/27/11,,2,35,3,
B91,PECA,IS,STOCK,NA,UCD,B91,,3,2,1,10/19/11,,3,84,2,
B91,PECA,IS,STOCK,NA,UCD,B91,,2,1,1,11/25/11,,4,37,3,
B91,PECA,IS,STOCK,NA,UCD,B91,,2,1,1,1/11/12,,5,47,2,
B91,PECA,IS,STOCK,NA,UCD,B91,,3,1,2,2/8/12,,6,28,2,
B91,PECA,IS,STOCK,NA,UCD,B91,,3,2,1,3/18/12,,7,39,3,
B92,PECA,IS,STOCK,NA,UCD,B92,,3,1,2,7/21/11,,1,,NA,
B92,PECA,IS,STOCK,NA,UCD,B92,,3,1,2,9/22/11,,2,63,3,
B94,PECA,IS,STOCK,NA,UCD,B94,,3,3,0,7/14/11,,1,,NA,
B94,PECA,IS,STOCK,NA,UCD,B94,,3,1,2,8/17/11,,2,34,3,
B94,PECA,IS,STOCK,NA,UCD,B94,,2,2,0,9/20/11,,3,34,3,
B94,PECA,IS,STOCK,NA,UCD,B94,,3,1,2,10/25/11,,4,35,2,
B94,PECA,IS,STOCK,NA,UCD,B94,,3,2,1,11/26/11,,5,32,3,
B94,PECA,IS,STOCK,NA,UCD,B94,,3,1,2,1/2/12,,6,37,3,
B94,PECA,IS,STOCK,NA,UCD,B94,,3,2,1,2/9/12,,7,38,3,
B94,PECA,IS,STOCK,NA,UCD,B94,,3,2,1,3/11/12,,8,31,3,
B94,PECA,IS,STOCK,NA,UCD,B94,,3,0,3,4/16/12,,9,36,3,
B94,PECA,IS,STOCK,NA,UCD,B94,,3,1,2,5/19/12,,10,33,3,
B94,PECA,IS,STOCK,NA,UCD,B94,,2,1,1,7/9/12,,11,51,3,
B94,PECA,IS,STOCK,NA,UCD,B94,,3,2,1,8/27/12,,12,49,2,
B94,PECA,IS,STOCK,NA,UCD,B94,,3,2,1,10/18/12,,13,52,3,
B94,PECA,IS,STOCK,NA,UCD,B94,,3,2,1,11/22/12,,14,35,3,
B94,PECA,IS,STOCK,NA,UCD,B94,,2,1,1,1/28/13,,15,67,3,
B94,PECA,IS,STOCK,NA,UCD,B94,,2,2,0,3/3/13,,16,34,2,
B94,PECA,IS,STOCK,NA,UCD,B94,,3,1,2,4/25/13,,17,53,2,
B94,PECA,IS,STOCK,NA,UCD,B94,,3,1,2,5/31/13,,18,36,3,
B94,PECA,IS,STOCK,NA,UCD,B94,,1,0,1,7/29/13,,19,59,3,
B94,PECA,IS,STOCK,NA,UCD,B94,,1,1,0,9/18/13,,20,51,1,
B95,PECA,IS,STOCK,NA,UCD,B95,,2,1,1,8/11/11,,1,,NA,
B95,PECA,IS,STOCK,NA,UCD,B95,,2,1,1,9/11/11,,2,31,2,
B95,PECA,IS,STOCK,NA,UCD,B95,,2,2,0,10/19/11,,3,38,2,
B95,PECA,IS,STOCK,NA,UCD,B95,,3,0,3,11/17/11,,4,29,2,
B95,PECA,IS,STOCK,NA,UCD,B95,,2,0,2,12/24/11,,5,37,3,
B95,PECA,IS,STOCK,NA,UCD,B95,,3,3,0,1/26/12,,6,33,2,
B95,PECA,IS,STOCK,NA,UCD,B95,,3,1,2,2/29/12,,7,34,3,
B95,PECA,IS,STOCK,NA,UCD,B95,,3,0,3,4/2/12,,8,33,3,
B95,PECA,IS,STOCK,NA,UCD,B95,,2,2,0,5/5/12,,9,33,3,
B95,PECA,IS,STOCK,NA,UCD,B95,,2,0,2,6/6/12,,10,32,2,
B95,PECA,IS,STOCK,NA,UCD,B95,,2,1,1,7/8/12,,11,32,2,
B95,PECA,IS,STOCK,NA,UCD,B95,,3,2,1,8/10/12,,12,33,2,
B95,PECA,IS,STOCK,NA,UCD,B95,,3,1,2,9/12/12,,13,33,3,
B95,PECA,IS,STOCK,NA,UCD,B95,,3,1,2,10/15/12,,14,33,3,
B95,PECA,IS,STOCK,NA,UCD,B95,,2,0,2,11/17/12,,15,33,3,
B95,PECA,IS,STOCK,NA,UCD,B95,,3,0,3,12/20/12,,16,33,2,
B95,PECA,IS,STOCK,NA,UCD,B95,,3,1,2,1/22/13,,17,33,3,
B95,PECA,IS,STOCK,NA,UCD,B95,,2,2,0,2/25/13,,18,34,3,
B95,PECA,IS,STOCK,NA,UCD,B95,,1,0,1,3/29/13,,19,32,2,
B95,PECA,IS,STOCK,NA,UCD,B95,,3,1,2,5/1/13,,20,33,1,
B95,PECA,IS,STOCK,NA,UCD,B95,,3,2,1,6/4/13,,21,34,3,
B95,PECA,IS,STOCK,NA,UCD,B95,,2,1,1,8/29/13,,22,86,3,
B95,PECA,IS,STOCK,NA,UCD,B95,,2,1,1,10/1/13,,23,33,2,
B95,PECA,IS,STOCK,NA,UCD,B95,,2,1,1,11/3/13,,24,33,2,
B95,PECA,IS,STOCK,NA,UCD,B95,,3,2,1,12/7/13,,25,34,2,
B95,PECA,IS,STOCK,NA,UCD,B95,,3,1,2,1/9/14,,26,33,3,
B95,PECA,IS,STOCK,NA,UCD,B95,,2,0,2,2/12/14,,27,34,3,
B95,PECA,IS,STOCK,NA,UCD,B95,,1,1,0,4/8/14,,28,55,2,
B96,PECA,IS,STOCK,NA,UCD,B96,,3,1,2,7/1/11,,1,,NA,
B96,PECA,IS,STOCK,NA,UCD,B96,,3,2,1,8/9/11,,2,39,3,
B96,PECA,IS,STOCK,NA,UCD,B96,,2,0,2,9/20/11,,3,42,3,
B96,PECA,IS,STOCK,NA,UCD,B96,,3,1,2,10/27/11,,4,37,2,
B96,PECA,IS,STOCK,NA,UCD,B96,,2,2,0,12/1/11,,5,35,3,
B96,PECA,IS,STOCK,NA,UCD,B96,,3,1,2,1/4/12,,6,34,2,
B96,PECA,IS,STOCK,NA,UCD,B96,,3,3,0,2/9/12,,7,36,3,
B96,PECA,IS,STOCK,NA,UCD,B96,,3,1,2,3/15/12,,8,35,3,
B96,PECA,IS,STOCK,NA,UCD,B96,,3,2,1,5/19/12,,9,65,3,
B96,PECA,IS,STOCK,NA,UCD,B96,,3,1,2,6/21/12,,10,33,3,
B96,PECA,IS,STOCK,NA,UCD,B96,,3,1,2,8/27/12,,11,67,3,
B96,PECA,IS,STOCK,NA,UCD,B96,,2,1,1,11/6/12,,12,71,3,
B96,PECA,IS,STOCK,NA,UCD,B96,,2,0,2,12/17/12,,13,41,2,
B96,PECA,IS,STOCK,NA,UCD,B96,,2,1,1,1/21/13,,14,35,2,
B96,PECA,IS,STOCK,NA,UCD,B96,,2,0,2,3/31/13,,15,69,2,
B96,PECA,IS,STOCK,NA,UCD,B96,,2,0,2,6/4/13,,16,65,2,
B96,PECA,IS,STOCK,NA,UCD,B96,,2,1,1,8/8/13,,17,65,2,
B96,PECA,IS,STOCK,NA,UCD,B96,,2,1,1,9/10/13,,18,33,2,
B96,PECA,IS,STOCK,NA,UCD,B96,,1,0,1,10/15/13,,19,35,2,
B96,PECA,IS,STOCK,NA,UCD,B96,,1,0,1,1/7/14,,20,84,1,
B97,PECA,IS,STOCK,NA,UCD,B97,,3,2,1,8/18/11,,1,,NA,
B97,PECA,IS,STOCK,NA,UCD,B97,,3,2,1,10/8/11,,2,51,3,
B97,PECA,IS,STOCK,NA,UCD,B97,,1,0,1,11/2/11,,3,25,3,
B97,PECA,IS,STOCK,NA,UCD,B97,,3,1,2,12/18/11,,4,46,1,
B97,PECA,IS,STOCK,NA,UCD,B97,,3,1,2,2/11/12,,5,55,3,
B97,PECA,IS,STOCK,NA,UCD,B97,,2,2,0,4/7/12,,6,56,3,
B97,PECA,IS,STOCK,NA,UCD,B97,,2,0,2,5/13/12,,7,36,2,
B97,PECA,IS,STOCK,NA,UCD,B97,,1,1,0,8/4/12,,8,83,2,
B97,PECA,IS,STOCK,NA,UCD,B97,,2,0,2,9/23/12,,9,50,1,
B97,PECA,IS,STOCK,NA,UCD,B97,,1,0,1,12/10/12,,10,78,2,
B97,PECA,IS,STOCK,NA,UCD,B97,,2,1,1,1/28/13,,11,49,1,
B97,PECA,IS,STOCK,NA,UCD,B97,,1,0,1,3/5/13,,12,36,2,
B99,PECA,IS,STOCK,NA,UCD,B99,,2,1,1,6/23/11,,1,,NA,
B99,PECA,IS,STOCK,NA,UCD,B99,,1,1,0,8/9/11,,2,47,2,
C7,PECA,IS,STOCK,NA,UCD,C7,,2,0,2,2/9/11,,1,,NA,
C7,PECA,IS,STOCK,NA,UCD,C7,,2,1,1,4/2/11,,2,52,2,
C7,PECA,IS,STOCK,NA,UCD,C7,,3,0,3,9/13/11,,3,164,2,
C7,PECA,IS,STOCK,NA,UCD,C7,,3,1,2,10/26/11,,4,43,3,
C7,PECA,IS,STOCK,NA,UCD,C7,,2,1,1,12/4/11,,5,39,3,
C7,PECA,IS,STOCK,NA,UCD,C7,,2,2,0,1/13/12,,6,40,2,
C7,PECA,IS,STOCK,NA,UCD,C7,,2,2,0,2/22/12,,7,40,2,
C7,PECA,IS,STOCK,NA,UCD,C7,,2,1,1,3/27/12,,8,34,2,
C7,PECA,IS,STOCK,NA,UCD,C7,,3,2,1,4/28/12,,9,32,2,
C7,PECA,IS,STOCK,NA,UCD,C7,,2,2,0,6/6/12,,10,39,3,
C7,PECA,IS,STOCK,NA,UCD,C7,,3,1,2,7/8/12,,11,32,2,
C7,PECA,IS,STOCK,NA,UCD,C7,,3,0,3,8/14/12,,12,37,3,
C7,PECA,IS,STOCK,NA,UCD,C7,,3,2,1,9/20/12,,13,37,3,
C7,PECA,IS,STOCK,NA,UCD,C7,,1,0,1,12/26/12,,14,97,3,
C7,PECA,IS,STOCK,NA,UCD,C7,,2,1,1,1/28/13,,15,33,1,
C7,PECA,IS,STOCK,NA,UCD,C7,,2,2,0,3/5/13,,16,36,2,
C7,PECA,IS,STOCK,NA,UCD,C7,,2,0,2,4/11/13,,17,37,2,
d,PECA,IS,STOCK,NA,UCD,d,,1,1,0,5/1/17,,1,,NA,
former VP41,PECA,IS,STOCK,NA,UCD,former VP41,,2,2,0,1/31/16,,1,,NA,
J-384,PECA,IS,STOCK,NA,UCD,J-384,,1,1,0,7/26/13,,1,,NA,
J-404,PECA,IS,STOCK,NA,UCD,J-404,,3,3,0,8/9/13,,1,,NA,
J-409,PECA,IS,STOCK,NA,UCD,J-409,,2,2,0,8/9/13,,1,,NA,
J-418,PECA,IS,STOCK,NA,UCD,J-418,,2,2,0,8/24/13,,1,,NA,
J-418,PECA,IS,STOCK,NA,UCD,J-418,,1,1,0,2/7/14,,2,167,2,
J-418,PECA,IS,STOCK,NA,UCD,J-418,,2,0,2,3/16/14,,3,37,1,
J-420,PECA,IS,STOCK,NA,UCD,J-420,,2,2,0,7/29/13,,1,,NA,
J-421,PECA,IS,STOCK,NA,UCD,J-421,,2,2,0,7/27/13,,1,,NA,
J-421,PECA,IS,STOCK,NA,UCD,J-421,,2,2,0,9/1/13,,2,36,2,
J-421,PECA,IS,STOCK,NA,UCD,J-421,,4,1,3,3/9/14,,3,189,2,
J-421,PECA,IS,STOCK,NA,UCD,J-421,,1,0,1,4/16/14,,4,38,4,
J-425,PECA,IS,STOCK,NA,UCD,J-425,,2,2,0,8/3/13,,1,,NA,
J-426,PECA,IS,STOCK,NA,UCD,J-426,,1,1,0,7/30/13,,1,,NA,
J-426,PECA,IS,STOCK,NA,UCD,J-426,,2,0,2,3/14/14,,2,227,1,
J-427,PECA,IS,STOCK,NA,UCD,J-427,,1,1,0,8/18/13,,1,,NA,
J-427,PECA,IS,STOCK,NA,UCD,J-427,,1,0,1,3/17/14,,2,211,1,
J-429,PECA,IS,STOCK,NA,UCD,J-429,,2,1,1,3/9/14,,1,,NA,
J-429,PECA,IS,STOCK,NA,UCD,J-429,,1,0,1,4/12/14,,2,34,2,
J-430,PECA,IS,STOCK,NA,UCD,J-430,,1,0,1,1/20/14,,1,,NA,
J-431,PECA,IS,STOCK,NA,UCD,J-431,,1,1,0,2/23/14,,1,,NA,
J-431,PECA,IS,STOCK,NA,UCD,J-431,,1,0,1,3/30/14,,2,35,1,
J-434,PECA,IS,STOCK,NA,UCD,J-434,,1,1,0,2/8/14,,1,,NA,
J-434,PECA,IS,STOCK,NA,UCD,J-434,,2,1,1,3/9/14,,2,29,1,
J-434,PECA,IS,STOCK,NA,UCD,J-434,,1,0,1,4/12/14,,3,34,2,
J-435,PECA,IS,STOCK,NA,UCD,J-435,,1,1,0,2/23/14,,1,,NA,
J-435,PECA,IS,STOCK,NA,UCD,J-435,,1,0,1,3/30/14,,2,35,1,
J-436,PECA,IS,STOCK,NA,UCD,J-436,,1,1,0,2/20/14,,1,,NA,
J-436,PECA,IS,STOCK,NA,UCD,J-436,,2,0,2,4/6/14,,2,45,1,
J-437,PECA,IS,STOCK,NA,UCD,J-437,,2,1,1,3/2/14,,1,,NA,
J-438,PECA,IS,STOCK,NA,UCD,J-438,,1,1,0,2/26/14,,1,,NA,
J-439,PECA,IS,STOCK,NA,UCD,J-439,,1,0,1,3/24/14,,1,,NA,
N/A,PECA,IS,STOCK,NA,UCD,N/A,,1,1,0,2/10/18,,1,,NA,
U1,PECA,IS,STOCK,NA,UCD,U1,,2,0,2,5/25/14,,1,,NA,
U2,PECA,IS,STOCK,NA,UCD,U2,,1,0,1,5/24/14,,1,,NA,
VP #75,PECA,IS,STOCK,NA,UCD,VP #75,,1,1,0,7/30/18,,1,,NA,
VP 2095a,PECA,IS,STOCK,NA,UCD,VP 2095a,,3,0,3,7/22/18,,1,,NA,
